Date,Team,Tm.Id,RA_ROW,Opponent,Opp.Id,Month,Year,Game,Home,B2B,Opp.B2B,Diff,Win,PTS,FGM,FGA,3PM,3PA,FTM,FTA,ORB,TRB,Assists,Steals,Blocks,Turnovers,TotalFouls,Opp.ORB,Opp.Turnovers,Opp.FTA,Opp.FGA,Opp.PTS
12/3/2016,MIN,MIN42707,TRUE,CHO,CHO42707,12,2016,20,0,1,0,5,1,125,48,106,10,27,19,22,14,51,32,10,10,10,19,13,14,26,101,120
12/6/2016,MIN,MIN42710,TRUE,SAS,SAS42710,12,2016,21,1,0,1,-14,0,91,36,82,7,20,12,18,11,41,19,4,2,15,20,3,11,19,74,105
12/8/2016,MIN,MIN42712,TRUE,TOR,TOR42712,12,2016,22,0,0,0,-14,0,110,45,88,9,28,11,15,16,43,19,3,1,13,26,16,8,33,87,124
12/9/2016,MIN,MIN42713,TRUE,DET,DET42713,12,2016,23,1,1,0,-27,0,90,37,78,3,16,13,20,7,37,19,4,2,12,16,11,7,23,84,117
12/11/2016,MIN,MIN42715,TRUE,GSW,GSW42715,12,2016,24,1,0,1,-8,0,108,36,81,9,24,27,36,16,51,17,3,2,14,21,6,8,30,83,116
12/13/2016,MIN,MIN42717,TRUE,CHI,CHI42717,12,2016,25,0,0,0,5,1,99,38,86,6,21,17,22,14,48,24,3,8,14,14,13,9,19,87,94
12/17/2016,MIN,MIN42721,TRUE,HOU,HOU42721,12,2016,26,1,0,1,-2,0,109,41,92,7,21,20,27,13,55,29,9,6,21,21,10,16,20,96,111
12/19/2016,MIN,MIN42723,TRUE,PHO,PHO42723,12,2016,27,1,0,0,7,1,115,42,86,7,19,24,25,11,41,26,8,7,19,25,8,17,35,82,108
12/21/2016,MIN,MIN42725,TRUE,ATL,ATL42725,12,2016,28,0,0,0,8,1,92,35,83,9,29,13,14,15,52,21,6,6,17,11,8,10,13,82,84
12/23/2016,MIN,MIN42727,TRUE,SAC,SAC42727,12,2016,29,1,0,0,-4,0,105,36,79,12,32,21,26,12,42,18,5,4,12,21,6,11,14,80,109
12/25/2016,MIN,MIN42729,TRUE,OKC,OKC42729,12,2016,30,0,0,0,-12,0,100,39,83,4,12,18,23,11,36,19,11,2,12,21,9,15,24,82,112
12/26/2016,MIN,MIN42730,TRUE,ATL,ATL42730,12,2016,31,1,1,0,14,1,104,37,82,15,31,15,18,11,40,26,11,3,14,19,17,19,17,83,90
12/28/2016,MIN,MIN42732,TRUE,DEN,DEN42732,12,2016,32,0,0,0,-2,0,103,42,94,7,25,12,17,16,43,29,8,3,8,15,8,15,14,81,105
12/30/2016,MIN,MIN42734,TRUE,MIL,MIL42734,12,2016,33,1,0,0,17,1,116,43,77,13,25,17,21,8,34,30,8,5,11,17,7,14,17,74,99
1/1/2017,MIN,MIN42736,TRUE,POR,POR42736,1,2017,34,1,0,0,-6,0,89,35,87,7,23,12,18,13,47,21,11,5,16,25,4,14,28,73,95
1/3/2017,MIN,MIN42738,TRUE,PHI,PHI42738,1,2017,35,0,0,0,-2,0,91,33,82,7,24,18,20,9,47,20,7,6,17,24,12,16,25,85,93
1/6/2017,MIN,MIN42741,TRUE,WAS,WAS42741,1,2017,36,0,0,0,-7,0,105,42,88,7,18,14,17,12,38,22,6,2,10,15,5,13,9,79,112
1/7/2017,MIN,MIN42742,TRUE,UTA,UTA42742,1,2017,37,1,1,0,-2,0,92,35,80,7,20,15,21,14,48,23,3,3,15,21,10,8,28,77,94
1/9/2017,MIN,MIN42744,TRUE,DAL,DAL42744,1,2017,38,1,0,0,9,1,101,40,71,6,16,15,21,9,42,30,11,4,18,24,5,14,9,78,92
1/11/2017,MIN,MIN42746,TRUE,HOU,HOU42746,1,2017,39,1,0,1,14,1,119,44,81,8,23,23,25,9,49,31,8,9,17,19,7,15,22,87,105
1/13/2017,MIN,MIN42748,TRUE,OKC,OKC42748,1,2017,40,1,0,0,10,1,96,39,86,5,18,13,14,9,42,21,11,6,15,22,16,18,21,85,86
1/15/2017,MIN,MIN42750,TRUE,DAL,DAL42750,1,2017,41,0,0,0,-11,0,87,35,80,5,21,12,18,10,44,20,7,1,12,16,6,11,19,77,98
1/17/2017,MIN,MIN42752,TRUE,SAS,SAS42752,1,2017,42,0,0,0,-8,0,114,36,73,6,13,36,41,6,39,26,5,6,18,22,6,7,35,84,122
1/19/2017,MIN,MIN42754,TRUE,LAC,LAC42754,1,2017,43,0,0,0,3,1,104,40,84,5,16,19,25,13,43,25,3,2,13,21,14,11,24,87,101
1/22/2017,MIN,MIN42757,TRUE,DEN,DEN42757,1,2017,44,1,0,1,3,1,111,45,85,6,15,15,21,8,36,29,11,8,14,24,12,17,21,82,108
1/24/2017,MIN,MIN42759,TRUE,PHO,PHO42759,1,2017,45,0,0,0,1,1,112,44,84,6,17,18,24,10,42,24,8,4,15,21,13,15,32,86,111
1/26/2017,MIN,MIN42761,TRUE,IND,IND42761,1,2017,46,1,0,0,-6,0,103,36,81,10,27,21,27,6,34,27,13,5,11,20,6,18,17,81,109
1/28/2017,MIN,MIN42763,TRUE,BRK,BRK42763,1,2017,47,1,0,1,20,1,129,47,93,9,20,26,32,13,49,27,8,8,11,21,5,14,25,85,109
1/30/2017,MIN,MIN42765,TRUE,ORL,ORL42765,1,2017,48,1,0,1,6,1,111,40,91,12,29,19,26,9,50,29,3,11,11,20,11,11,19,96,105
2/1/2017,MIN,MIN42767,TRUE,CLE,CLE42767,2,2017,49,0,0,0,-28,0,97,41,94,7,21,8,10,12,38,26,7,3,13,19,12,10,22,89,125
2/3/2017,MIN,MIN42769,TRUE,DET,DET42769,2,2017,50,0,0,0,-8,0,108,44,89,5,17,15,19,11,40,25,5,6,13,19,18,10,22,98,116
2/4/2017,MIN,MIN42770,TRUE,MEM,MEM42770,2,2017,51,1,1,1,-8,0,99,35,84,10,26,19,24,16,45,22,4,3,12,27,13,9,39,77,107
2/6/2017,MIN,MIN42772,TRUE,MIA,MIA42772,2,2017,52,1,0,0,-2,0,113,43,80,5,11,22,28,8,34,25,13,1,10,15,13,17,14,86,115
2/8/2017,MIN,MIN42774,TRUE,TOR,TOR42774,2,2017,53,1,0,0,3,1,112,39,80,7,19,27,30,11,36,22,8,3,8,20,10,13,20,79,109
2/10/2017,MIN,MIN42776,TRUE,NOP,NOP42776,2,2017,54,1,0,0,-16,0,106,38,82,6,27,24,32,12,34,22,11,0,13,21,8,21,27,75,122
2/12/2017,MIN,MIN42778,TRUE,CHI,CHI42778,2,2017,55,1,0,0,28,1,117,44,81,6,24,23,26,10,46,27,11,4,14,14,9,18,13,84,89
2/14/2017,MIN,MIN42780,TRUE,CLE,CLE42780,2,2017,56,1,0,0,-8,0,108,42,86,9,23,15,19,8,41,27,6,2,9,18,9,10,22,86,116
2/15/2017,MIN,MIN42781,TRUE,DEN,DEN42781,2,2017,57,0,1,0,13,1,112,41,86,6,18,24,28,9,45,20,12,4,7,15,14,14,18,94,99
2/24/2017,MIN,MIN42790,TRUE,DAL,DAL42790,2,2017,58,1,0,0,13,1,97,41,78,5,13,10,14,9,44,24,9,4,16,12,8,15,9,83,84
2/25/2017,MIN,MIN42791,TRUE,HOU,HOU42791,2,2017,59,0,1,0,-12,0,130,49,94,9,26,23,28,21,58,28,10,2,23,26,13,13,42,94,142
2/27/2017,MIN,MIN42793,TRUE,SAC,SAC42793,2,2017,60,0,0,0,14,1,102,40,95,8,23,14,20,16,52,25,11,7,10,15,7,18,15,82,88
3/1/2017,MIN,MIN42795,TRUE,UTA,UTA42795,3,2017,61,0,0,1,27,1,107,39,78,8,16,21,26,10,48,23,11,7,10,15,16,14,11,90,80
3/4/2017,MIN,MIN42798,TRUE,SAS,SAS42798,3,2017,62,0,0,1,-7,0,90,35,89,4,16,16,22,16,55,24,6,3,14,20,17,12,24,94,97
3/8/2017,MIN,MIN42802,TRUE,LAC,LAC42802,3,2017,63,1,0,0,16,1,107,42,86,5,20,18,20,14,50,26,10,4,12,23,10,16,18,83,91
3/10/2017,MIN,MIN42804,TRUE,GSW,GSW42804,3,2017,64,1,0,0,1,1,103,39,88,4,14,21,27,14,46,21,6,3,11,18,12,12,17,88,102
3/11/2017,MIN,MIN42805,TRUE,MIL,MIL42805,3,2017,65,0,1,1,-7,0,95,37,81,5,13,16,21,11,38,21,4,4,12,22,11,9,23,80,102
3/13/2017,MIN,MIN42807,TRUE,WAS,WAS42807,3,2017,66,1,0,0,15,1,119,45,86,10,21,19,22,8,46,27,8,7,15,24,8,15,31,84,104
3/15/2017,MIN,MIN42809,TRUE,BOS,BOS42809,3,2017,67,0,0,0,-13,0,104,40,91,8,27,16,20,15,42,26,4,1,8,21,5,10,21,79,117
3/17/2017,MIN,MIN42811,TRUE,MIA,MIA42811,3,2017,68,0,0,0,-18,0,105,41,82,2,12,21,22,9,28,14,6,6,11,21,10,15,19,85,123
3/19/2017,MIN,MIN42813,TRUE,NOP,NOP42813,3,2017,69,0,0,0,-14,0,109,44,86,9,25,12,17,8,35,30,11,6,15,14,9,16,15,90,123
3/21/2017,MIN,MIN42815,TRUE,SAS,SAS42815,3,2017,70,1,0,0,-7,0,93,32,72,7,15,22,25,12,39,20,10,2,23,24,9,15,22,77,100
3/24/2017,MIN,MIN42818,TRUE,LAL,LAL42818,3,2017,71,0,0,0,-11,0,119,46,95,7,21,20,22,12,37,32,13,10,13,20,9,20,28,88,130
3/25/2017,MIN,MIN42819,TRUE,POR,POR42819,3,2017,72,0,1,0,-12,0,100,37,76,2,10,24,32,6,27,15,10,3,7,14,4,14,17,71,112
3/28/2017,MIN,MIN42822,TRUE,IND,IND42822,3,2017,73,0,0,0,1,1,115,37,78,9,20,32,37,11,35,22,10,9,14,22,11,14,35,81,114
3/30/2017,MIN,MIN42824,TRUE,LAL,LAL42824,3,2017,74,1,0,0,15,1,119,43,89,10,21,23,30,14,40,30,9,5,10,20,14,16,16,84,104
4/1/2017,MIN,MIN42826,TRUE,SAC,SAC42826,4,2017,75,1,0,1,-6,0,117,39,87,9,27,30,38,10,41,27,8,4,10,23,7,17,33,78,123
4/3/2017,MIN,MIN42828,TRUE,POR,POR42828,4,2017,76,1,0,0,1,1,110,41,84,4,9,24,28,12,44,26,3,5,11,18,11,5,25,86,109
4/4/2017,MIN,MIN42829,TRUE,GSW,GSW42829,4,2017,77,0,1,0,-14,0,107,41,96,4,19,21,26,19,50,22,9,3,13,19,8,13,24,84,121
4/6/2017,MIN,MIN42831,TRUE,POR,POR42831,4,2017,78,0,0,0,-7,0,98,38,87,4,18,18,20,9,47,16,7,4,13,20,4,12,26,81,105
4/7/2017,MIN,MIN42832,TRUE,UTA,UTA42832,4,2017,79,0,1,0,-7,0,113,39,79,7,16,28,28,9,34,22,11,1,12,25,6,14,22,75,120
4/9/2017,MIN,MIN42834,TRUE,LAL,LAL42834,4,2017,80,0,0,0,-1,0,109,40,80,3,15,26,31,8,41,27,8,6,14,16,12,16,20,86,110
4/11/2017,MIN,MIN42836,TRUE,OKC,OKC42836,4,2017,81,1,0,0,-2,0,98,38,86,5,20,17,25,11,35,24,12,3,11,17,18,17,25,86,100
4/12/2017,MIN,MIN42837,TRUE,HOU,HOU42837,4,2017,82,0,1,0,-5,0,118,48,91,11,23,11,15,10,49,37,7,3,15,15,16,10,22,97,123
10/18/2017,MIN,MIN43026,,SAS,SAS43026,10,2017,1,0,0,0,-8,0,99,37,85,8,19,17,23,11,42,23,7,4,13,16,12,11,19,89,107
10/20/2017,MIN,MIN43028,,UTA,UTA43028,10,2017,2,1,0,0,3,1,100,36,81,7,22,21,26,10,44,17,11,2,15,17,7,19,17,77,97
10/22/2017,MIN,MIN43030,,OKC,OKC43030,10,2017,3,0,0,1,2,1,115,43,86,10,25,19,23,10,45,25,5,1,17,17,9,11,16,96,113
10/24/2017,MIN,MIN43032,,IND,IND43032,10,2017,4,1,0,0,-23,0,107,42,86,9,24,14,22,9,27,27,9,4,14,14,8,17,11,84,130
10/25/2017,MIN,MIN43033,,DET,DET43033,10,2017,5,0,1,0,-21,0,101,37,85,9,25,18,21,7,37,19,5,4,14,19,12,14,17,92,122
10/27/2017,MIN,MIN43035,,OKC,OKC43035,10,2017,6,1,0,0,3,1,119,42,86,8,22,27,35,17,44,23,5,7,15,21,11,14,25,86,116
10/30/2017,MIN,MIN43038,,MIA,MIA43038,10,2017,7,0,0,0,3,1,125,41,91,11,23,32,35,10,40,20,16,4,16,25,15,24,25,93,122
11/1/2017,MIN,MIN43040,,NOP,NOP43040,11,2017,8,0,0,0,6,1,104,41,83,6,22,16,24,11,47,20,13,3,21,21,9,19,21,84,98
11/4/2017,MIN,MIN43043,,DAL,DAL43043,11,2017,9,1,0,1,13,1,112,43,79,10,24,16,20,10,48,33,7,8,18,20,7,16,12,86,99
11/5/2017,MIN,MIN43044,,CHO,CHO43044,11,2017,10,1,1,0,18,1,112,38,83,10,24,26,30,12,54,20,4,4,16,19,10,11,21,89,94
11/8/2017,MIN,MIN43047,TRUE,GSW,GSW43047,11,2017,11,0,0,0,-24,0,101,38,92,5,24,20,27,9,41,21,15,0,13,14,3,19,18,85,125
11/11/2017,MIN,MIN43050,TRUE,PHO,PHO43050,11,2017,12,0,0,1,-8,0,110,39,96,4,20,28,35,19,47,16,12,4,11,21,7,18,24,86,118
11/13/2017,MIN,MIN43052,TRUE,UTA,UTA43052,11,2017,13,0,0,0,11,1,109,37,71,10,20,25,29,5,40,22,9,5,15,13,8,15,11,84,98
11/15/2017,MIN,MIN43054,TRUE,SAS,SAS43054,11,2017,14,1,0,1,12,1,98,39,87,9,18,11,16,11,41,27,9,4,6,16,13,16,15,79,86
11/17/2017,MIN,MIN43056,TRUE,DAL,DAL43056,11,2017,15,0,0,0,24,1,111,39,84,13,30,20,23,11,48,27,7,0,10,18,11,11,17,86,87
11/19/2017,MIN,MIN43058,TRUE,DET,DET43058,11,2017,16,1,0,0,-3,0,97,40,78,5,22,12,18,6,38,23,11,4,20,20,11,19,20,83,100
11/20/2017,MIN,MIN43059,TRUE,CHO,CHO43059,11,2017,17,0,1,0,-16,0,102,37,90,6,27,22,26,10,38,13,8,6,10,21,11,17,29,85,118
11/22/2017,MIN,MIN43061,TRUE,ORL,ORL43061,11,2017,18,1,0,0,6,1,124,40,87,8,23,36,45,10,42,22,9,3,7,17,7,14,22,91,118
11/24/2017,MIN,MIN43063,TRUE,MIA,MIA43063,11,2017,19,1,0,0,-12,0,97,37,84,7,17,16,26,13,44,21,9,3,10,16,9,13,16,80,109
11/26/2017,MIN,MIN43065,TRUE,PHO,PHO43065,11,2017,20,1,0,0,11,1,119,49,93,9,21,12,17,19,48,24,12,5,10,14,11,15,12,85,108
11/28/2017,MIN,MIN43067,TRUE,WAS,WAS43067,11,2017,21,1,0,0,-3,0,89,35,85,10,30,9,14,13,49,27,3,1,10,17,9,7,17,83,92
11/29/2017,MIN,MIN43068,TRUE,NOP,NOP43068,11,2017,22,0,1,0,18,1,120,47,81,9,23,17,19,10,44,30,10,1,17,14,8,16,11,84,102
12/1/2017,MIN,MIN43070,TRUE,OKC,OKC43070,12,2017,23,0,0,0,-4,0,107,39,76,12,24,17,21,6,26,26,7,5,16,20,13,18,22,79,111
12/3/2017,MIN,MIN43072,TRUE,LAC,LAC43072,12,2017,24,1,0,1,6,1,112,38,88,8,26,28,31,14,42,22,9,1,7,16,8,16,22,73,106
12/4/2017,MIN,MIN43073,TRUE,MEM,MEM43073,12,2017,25,0,1,0,-3,0,92,35,79,4,17,18,19,7,34,17,9,2,9,16,6,16,24,72,95
12/6/2017,MIN,MIN43075,TRUE,LAC,LAC43075,12,2017,26,0,0,0,6,1,113,45,82,7,19,16,21,8,46,29,4,7,15,17,17,9,15,99,107
12/10/2017,MIN,MIN43079,TRUE,DAL,DAL43079,12,2017,27,1,0,0,5,1,97,36,72,7,19,18,23,9,45,19,7,2,18,19,6,10,9,81,92
12/12/2017,MIN,MIN43081,TRUE,PHI,PHI43081,12,2017,28,1,0,0,-6,0,112,44,108,5,29,19,27,17,50,19,14,7,10,21,7,24,32,80,118
12/14/2017,MIN,MIN43083,TRUE,SAC,SAC43083,12,2017,29,1,0,0,23,1,119,46,82,10,21,17,20,8,39,29,12,9,9,19,15,14,12,87,96
12/16/2017,MIN,MIN43085,TRUE,PHO,PHO43085,12,2017,30,1,0,0,-2,0,106,40,95,9,27,17,24,10,31,21,14,8,6,19,13,23,35,72,108
12/18/2017,MIN,MIN43087,TRUE,POR,POR43087,12,2017,31,1,0,0,1,1,108,42,91,7,19,17,21,11,32,19,6,2,10,14,7,17,5,84,107
12/20/2017,MIN,MIN43089,TRUE,DEN,DEN43089,12,2017,32,0,0,0,8,1,112,43,87,8,24,18,19,8,37,28,12,2,8,20,8,21,24,72,104
12/23/2017,MIN,MIN43092,TRUE,PHO,PHO43092,12,2017,33,0,0,0,9,1,115,42,84,6,16,25,29,13,47,18,6,6,14,21,9,13,24,86,106
12/25/2017,MIN,MIN43094,TRUE,LAL,LAL43094,12,2017,34,0,0,0,17,1,121,49,84,11,32,12,14,7,42,30,9,4,15,13,13,12,20,92,104
12/27/2017,MIN,MIN43096,TRUE,DEN,DEN43096,12,2017,35,1,0,1,3,1,128,47,90,12,29,22,30,7,42,27,4,7,6,26,11,9,31,91,125
12/28/2017,MIN,MIN43097,TRUE,MIL,MIL43097,12,2017,36,0,1,0,-6,0,96,34,71,9,28,19,26,6,33,20,9,3,16,14,7,16,16,75,102
12/31/2017,MIN,MIN43100,TRUE,IND,IND43100,12,2017,37,0,0,0,17,1,107,41,86,4,19,21,25,13,44,20,11,8,7,20,13,16,18,85,90
1/1/2018,MIN,MIN43101,TRUE,LAL,LAL43101,1,2018,38,1,1,1,18,1,114,40,81,7,20,27,30,7,41,26,14,5,17,24,9,24,29,76,96
1/3/2018,MIN,MIN43103,TRUE,BRK,BRK43103,1,2018,39,0,0,0,-1,0,97,36,80,1,11,24,30,7,32,10,9,4,8,12,4,19,11,72,98
1/5/2018,MIN,MIN43105,TRUE,BOS,BOS43105,1,2018,40,0,0,0,-7,0,84,28,76,7,23,21,28,9,43,15,6,5,12,15,17,10,13,94,91
1/6/2018,MIN,MIN43106,TRUE,NOP,NOP43106,1,2018,41,1,1,0,18,1,116,44,90,9,18,19,21,13,47,26,10,5,9,20,7,15,28,78,98
1/8/2018,MIN,MIN43108,TRUE,CLE,CLE43108,1,2018,42,1,0,0,28,1,127,52,100,10,31,13,17,15,56,30,6,2,5,17,8,13,16,84,99
1/10/2018,MIN,MIN43110,TRUE,OKC,OKC43110,1,2018,43,1,0,1,16,1,104,39,80,7,20,19,27,11,45,22,11,5,14,22,10,18,24,80,88
1/12/2018,MIN,MIN43112,TRUE,NYK,NYK43112,1,2018,44,1,0,0,10,1,118,49,95,10,27,10,16,16,43,33,12,4,12,12,9,16,9,83,108
1/14/2018,MIN,MIN43114,TRUE,POR,POR43114,1,2018,45,1,0,0,17,1,120,43,80,7,19,27,33,7,38,21,12,3,11,17,8,17,17,79,103
1/16/2018,MIN,MIN43116,TRUE,ORL,ORL43116,1,2018,46,0,0,0,-6,0,102,43,98,7,16,9,10,11,37,19,10,9,7,21,15,16,19,90,108
1/18/2018,MIN,MIN43118,TRUE,HOU,HOU43118,1,2018,47,0,0,0,-18,0,98,38,81,8,24,14,21,8,40,24,8,8,11,16,11,9,17,88,116
1/20/2018,MIN,MIN43120,TRUE,TOR,TOR43120,1,2018,48,1,0,1,6,1,115,38,81,7,16,32,42,15,44,21,4,3,11,20,8,13,21,83,109
1/22/2018,MIN,MIN43122,TRUE,LAC,LAC43122,1,2018,49,0,0,0,8,1,126,43,91,7,22,33,39,18,47,20,5,4,13,22,8,17,22,84,118
1/24/2018,MIN,MIN43124,TRUE,POR,POR43124,1,2018,50,0,0,0,-9,0,114,45,84,6,16,18,22,5,33,20,7,2,6,14,6,10,21,82,123
1/25/2018,MIN,MIN43125,TRUE,GSW,GSW43125,1,2018,51,0,1,0,-13,0,113,46,101,6,20,15,18,13,43,25,9,3,10,15,11,15,15,89,126
1/27/2018,MIN,MIN43127,TRUE,BRK,BRK43127,1,2018,52,1,0,1,14,1,111,42,96,4,21,23,26,16,49,20,9,7,5,12,11,15,15,82,97
1/29/2018,MIN,MIN43129,TRUE,ATL,ATL43129,1,2018,53,0,0,0,-5,0,100,39,83,7,19,15,18,7,35,24,15,5,13,18,8,21,16,79,105
1/30/2018,MIN,MIN43130,TRUE,TOR,TOR43130,1,2018,54,0,1,0,-5,0,104,42,85,5,12,15,24,10,40,21,4,2,8,19,9,8,26,81,109
2/1/2018,MIN,MIN43132,TRUE,MIL,MIL43132,2,2018,55,1,0,0,19,1,108,42,78,7,19,17,20,4,39,27,8,7,13,15,15,15,25,85,89
2/3/2018,MIN,MIN43134,TRUE,NOP,NOP43134,2,2018,56,1,0,1,11,1,118,48,95,10,21,12,16,12,50,21,9,3,12,13,18,13,17,101,107
2/7/2018,MIN,MIN43138,TRUE,CLE,CLE43138,2,2018,57,0,0,1,-2,0,138,54,93,19,33,11,12,4,35,33,7,4,11,19,7,15,23,88,140
2/9/2018,MIN,MIN43140,TRUE,CHI,CHI43140,2,2018,58,0,0,0,-1,0,113,41,87,8,22,23,28,11,46,19,8,4,13,22,5,11,30,83,114
2/11/2018,MIN,MIN43142,TRUE,SAC,SAC43142,2,2018,59,1,0,0,5,1,111,37,74,9,24,28,32,8,37,29,10,5,16,17,15,18,17,88,106
2/13/2018,MIN,MIN43144,TRUE,HOU,HOU43144,2,2018,60,1,0,0,-18,0,108,40,84,6,23,22,23,9,40,22,3,4,8,20,9,6,29,83,126
2/15/2018,MIN,MIN43146,TRUE,LAL,LAL43146,2,2018,61,1,0,1,8,1,119,42,90,6,24,29,31,11,46,23,5,10,10,22,11,13,26,94,111
2/23/2018,MIN,MIN43154,TRUE,HOU,HOU43154,2,2018,62,0,0,0,-18,0,102,40,94,10,26,12,16,16,43,19,6,3,10,22,14,10,30,83,120
2/24/2018,MIN,MIN43155,TRUE,CHI,CHI43155,2,2018,63,1,1,0,18,1,122,46,94,11,35,19,26,10,51,25,6,4,11,15,4,14,20,90,104
2/26/2018,MIN,MIN43157,TRUE,SAC,SAC43157,2,2018,64,0,0,0,18,1,118,39,76,7,16,33,36,8,43,22,11,4,12,14,8,14,13,84,100
3/1/2018,MIN,MIN43160,TRUE,POR,POR43160,3,2018,65,0,0,0,-9,0,99,38,85,4,20,19,21,9,49,16,5,7,15,24,12,8,35,92,108
3/2/2018,MIN,MIN43161,TRUE,UTA,UTA43161,3,2018,66,0,1,0,-8,0,108,38,74,9,17,23,31,2,27,14,9,0,12,23,11,18,35,78,116
3/8/2018,MIN,MIN43167,TRUE,BOS,BOS43167,3,2018,67,1,0,0,-8,0,109,44,94,12,31,9,13,13,47,24,3,3,12,22,9,11,27,87,117
3/11/2018,MIN,MIN43170,TRUE,GSW,GSW43170,3,2018,68,1,0,0,6,1,109,44,95,6,20,15,21,13,50,27,7,3,9,15,12,13,21,91,103
3/13/2018,MIN,MIN43172,TRUE,WAS,WAS43172,3,2018,69,0,0,0,5,1,116,46,87,7,21,17,19,11,37,23,10,7,10,21,14,11,25,82,111
3/17/2018,MIN,MIN43176,TRUE,SAS,SAS43176,3,2018,70,0,0,0,-16,0,101,39,81,7,12,16,20,10,34,22,3,2,16,16,14,5,14,96,117
3/18/2018,MIN,MIN43177,TRUE,HOU,HOU43177,3,2018,71,1,1,1,-9,0,120,45,86,10,20,20,26,14,41,24,7,1,12,26,8,11,36,78,129
3/20/2018,MIN,MIN43179,TRUE,LAC,LAC43179,3,2018,72,1,0,0,14,1,123,45,86,10,25,23,24,6,40,23,5,6,11,21,11,10,26,93,109
3/23/2018,MIN,MIN43182,TRUE,NYK,NYK43182,3,2018,73,0,0,0,4,1,108,35,75,10,26,28,32,6,45,23,6,6,14,15,10,10,17,92,104
3/24/2018,MIN,MIN43183,TRUE,PHI,PHI43183,3,2018,74,0,1,0,-12,0,108,37,96,6,23,28,38,13,53,19,7,3,14,27,7,15,36,88,120
3/26/2018,MIN,MIN43185,TRUE,MEM,MEM43185,3,2018,75,1,0,0,-8,0,93,33,79,8,24,19,24,7,37,21,7,6,14,15,7,13,9,84,101
3/28/2018,MIN,MIN43187,TRUE,ATL,ATL43187,3,2018,76,1,0,0,12,1,126,48,90,13,30,17,21,7,37,33,9,1,13,20,4,20,23,77,114
3/30/2018,MIN,MIN43189,TRUE,DAL,DAL43189,3,2018,77,0,0,0,1,1,93,35,83,8,25,15,17,6,44,14,10,6,9,13,6,14,7,86,92
4/1/2018,MIN,MIN43191,TRUE,UTA,UTA43191,4,2018,78,1,0,0,-24,0,97,38,90,8,24,13,14,7,32,19,10,1,12,17,6,16,25,76,121
4/5/2018,MIN,MIN43195,TRUE,DEN,DEN43195,4,2018,79,0,0,0,-4,0,96,39,91,6,24,12,16,12,47,22,4,1,8,19,13,10,22,89,100
4/6/2018,MIN,MIN43196,TRUE,LAL,LAL43196,4,2018,80,0,1,0,17,1,113,43,100,8,26,19,26,18,48,25,14,8,5,24,13,20,32,79,96
4/9/2018,MIN,MIN43199,TRUE,MEM,MEM43199,4,2018,81,1,0,1,19,1,113,42,87,7,22,22,26,18,52,27,10,7,17,18,10,17,21,85,94
4/11/2018,MIN,MIN43201,TRUE,DEN,DEN43201,4,2018,82,1,0,0,6,1,112,42,89,9,23,19,25,8,40,24,10,2,8,19,10,12,18,90,106
10/28/2014,NOP,NOP41940,,ORL,ORL41940,10,2014,1,1,0,0,17,1,101,41,101,4,17,15,31,26,62,20,10,17,9,17,16,18,21,84,84
11/1/2014,NOP,NOP41944,,DAL,DAL41944,11,2014,2,1,0,0,-5,0,104,38,89,7,19,21,28,14,47,24,8,4,13,19,11,12,19,89,109
11/3/2014,NOP,NOP41946,,MEM,MEM41946,11,2014,3,0,0,0,-12,0,81,29,86,4,24,19,29,14,49,14,5,3,12,30,9,11,37,76,93
11/4/2014,NOP,NOP41947,,CHO,CHO41947,11,2014,4,1,1,0,9,1,100,38,81,5,18,19,19,11,47,26,5,6,12,19,6,12,13,80,91
11/8/2014,NOP,NOP41951,,SAS,SAS41951,11,2014,5,0,0,0,1,1,100,40,85,8,21,12,14,6,30,22,11,9,11,20,17,18,29,80,99
11/10/2014,NOP,NOP41953,,CLE,CLE41953,11,2014,6,0,0,0,-7,0,111,41,93,12,27,17,20,14,40,31,8,5,5,20,12,9,30,81,118
11/12/2014,NOP,NOP41955,,LAL,LAL41955,11,2014,7,1,0,1,7,1,109,45,82,8,19,11,18,8,44,27,3,12,13,24,11,9,32,84,102
11/14/2014,NOP,NOP41957,,MIN,MIN41957,11,2014,8,1,0,0,48,1,139,56,84,15,20,12,16,3,34,31,13,3,13,30,11,22,41,72,91
11/17/2014,NOP,NOP41960,,POR,POR41960,11,2014,9,0,0,0,-9,0,93,38,85,5,19,12,19,13,41,16,11,4,11,23,10,18,23,76,102
11/18/2014,NOP,NOP41961,,SAC,SAC41961,11,2014,10,0,1,0,6,1,106,39,79,9,24,19,24,4,32,21,6,6,6,25,17,15,29,86,100
11/21/2014,NOP,NOP41964,TRUE,DEN,DEN41964,11,2014,11,0,0,0,-20,0,97,31,78,5,16,30,34,8,40,19,7,3,12,22,8,10,25,82,117
11/22/2014,NOP,NOP41965,TRUE,UTA,UTA41965,11,2014,12,0,1,1,12,1,106,42,93,4,17,18,22,18,44,19,11,7,9,22,11,18,29,71,94
11/25/2014,NOP,NOP41968,TRUE,SAC,SAC41968,11,2014,13,1,0,0,-10,0,89,33,79,3,17,20,29,14,40,15,3,6,10,23,7,9,24,77,99
11/28/2014,NOP,NOP41971,TRUE,ATL,ATL41971,11,2014,14,0,0,0,-9,0,91,36,89,7,24,12,16,16,42,23,8,4,12,19,11,18,22,76,100
